customer_id,transaction_date,category,amount_inr,type,description
C000045,2024-02-21 15:13:00,discretionary_entertainment,2719,debit,Discretionary Entertainment
C000045,2024-02-21 16:00:00,atm_withdrawal,16695,debit,ATM withdrawal
C000045,2024-02-22 09:52:00,discretionary_shopping,7705,debit,Discretionary Shopping
C000045,2024-02-22 21:00:00,atm_withdrawal,20801,debit,ATM withdrawal
C000045,2024-02-23 09:43:00,discretionary_shopping,12198,debit,Discretionary Shopping
C000045,2024-02-23 11:35:00,discretionary_shopping,4734,debit,Discretionary Shopping
C000045,2024-02-23 14:11:00,discretionary_restaurant,2194,debit,Discretionary Restaurant
C000045,2024-02-23 15:00:00,atm_withdrawal,22848,debit,ATM withdrawal
C000045,2024-02-23 17:00:00,atm_withdrawal,6907,debit,ATM withdrawal
C000045,2024-02-23 17:00:00,atm_withdrawal,15283,debit,ATM withdrawal
C000045,2024-02-24 08:00:00,atm_withdrawal,19192,debit,ATM withdrawal
C000045,2024-02-24 14:27:00,discretionary_restaurant,2559,debit,Discretionary Restaurant
C000045,2024-02-24 16:38:00,discretionary_shopping,8969,debit,Discretionary Shopping
C000045,2024-02-24 18:07:00,upi_lending_app,14648,debit,UPI to PayTM Postpaid
C000045,2024-02-24 20:44:00,discretionary_restaurant,2149,debit,Discretionary Restaurant
C000045,2024-02-26 23:00:00,atm_withdrawal,8618,debit,ATM withdrawal
C000045,2024-02-27 10:27:00,discretionary_shopping,5562,debit,Discretionary Shopping
C000045,2024-02-27 15:02:00,discretionary_restaurant,263,debit,Discretionary Restaurant
C000045,2024-02-27 19:44:00,discretionary_restaurant,1648,debit,Discretionary Restaurant
C000045,2024-02-28 08:03:00,discretionary_shopping,2482,debit,Discretionary Shopping
C000045,2024-02-28 14:08:00,discretionary_restaurant,2144,debit,Discretionary Restaurant
C000045,2024-02-29 09:00:00,salary,67074,credit,Salary credit
C000045,2024-03-02 20:36:00,discretionary_restaurant,2073,debit,Discretionary Restaurant
C000045,2024-03-03 19:00:00,atm_withdrawal,12074,debit,ATM withdrawal
C000045,2024-03-03 20:41:00,discretionary_shopping,12912,debit,Discretionary Shopping
C000045,2024-03-04 06:00:00,atm_withdrawal,2454,debit,ATM withdrawal
C000045,2024-03-05 23:00:00,atm_withdrawal,16102,debit,ATM withdrawal
C000045,2024-03-06 10:00:00,utility_water,467,debit,Utility Water payment
C000045,2024-03-06 13:59:00,discretionary_entertainment,1276,debit,Discretionary Entertainment
C000045,2024-03-07 17:00:00,atm_withdrawal,17052,debit,ATM withdrawal
C000045,2024-03-07 19:52:00,discretionary_restaurant,2946,debit,Discretionary Restaurant
C000045,2024-03-07 21:00:00,atm_withdrawal,2315,debit,ATM withdrawal
C000045,2024-03-08 15:46:00,discretionary_restaurant,2940,debit,Discretionary Restaurant
C000045,2024-03-10 16:43:00,discretionary_entertainment,4559,debit,Discretionary Entertainment
C000045,2024-03-12 12:00:00,atm_withdrawal,19999,debit,ATM withdrawal
C000045,2024-03-12 20:19:00,discretionary_restaurant,906,debit,Discretionary Restaurant
C000045,2024-03-13 10:00:00,utility_phone,1693,debit,Utility Phone payment
C000045,2024-03-13 15:36:00,discretionary_shopping,10593,debit,Discretionary Shopping
C000045,2024-03-13 19:00:00,atm_withdrawal,2639,debit,ATM withdrawal
C000045,2024-03-13 22:00:00,atm_withdrawal,6377,debit,ATM withdrawal
C000045,2024-03-15 08:03:00,discretionary_entertainment,4340,debit,Discretionary Entertainment
C000045,2024-03-15 10:00:00,utility_electricity,7837,debit,Utility Electricity payment
C000045,2024-03-16 17:49:00,upi_lending_app,18292,debit,UPI to MoneyTap
C000045,2024-03-17 11:00:00,savings_deposit,3150,credit,Savings deposit
C000045,2024-03-17 22:34:00,discretionary_restaurant,2868,debit,Discretionary Restaurant
C000045,2024-03-18 10:48:00,discretionary_shopping,3719,debit,Discretionary Shopping
C000045,2024-03-18 16:56:00,discretionary_entertainment,1491,debit,Discretionary Entertainment
C000045,2024-03-20 19:00:00,atm_withdrawal,23818,debit,ATM withdrawal
C000045,2024-03-21 10:21:00,discretionary_entertainment,2484,debit,Discretionary Entertainment
C000045,2024-03-21 17:48:00,upi_lending_app,15242,debit,UPI to Amazon Pay Later
C000045,2024-03-24 20:19:00,discretionary_restaurant,2204,debit,Discretionary Restaurant
C000045,2024-03-25 13:45:00,discretionary_restaurant,956,debit,Discretionary Restaurant
C000045,2024-03-25 16:53:00,discretionary_shopping,1504,debit,Discretionary Shopping
C000045,2024-03-25 21:37:00,upi_lending_app,6381,debit,UPI to Lazypay
C000045,2024-03-27 09:28:00,upi_lending_app,9059,debit,UPI to MoneyTap
C000045,2024-03-29 09:00:00,salary,67074,credit,Salary credit
C000045,2024-04-02 10:27:00,discretionary_entertainment,1970,debit,Discretionary Entertainment
C000045,2024-04-04 10:21:00,discretionary_shopping,12601,debit,Discretionary Shopping
C000045,2024-04-05 23:00:00,atm_withdrawal,13631,debit,ATM withdrawal
C000045,2024-04-06 11:00:00,savings_deposit,8803,credit,Savings deposit
C000045,2024-04-06 22:23:00,discretionary_entertainment,4131,debit,Discretionary Entertainment
C000045,2024-04-07 10:02:00,upi_lending_app,8517,debit,UPI to Lazypay
C000045,2024-04-07 10:54:00,discretionary_entertainment,3686,debit,Discretionary Entertainment
C000045,2024-04-07 12:00:00,atm_withdrawal,6456,debit,ATM withdrawal
C000045,2024-04-07 14:00:00,atm_withdrawal,6244,debit,ATM withdrawal
C000045,2024-04-08 11:00:00,discretionary_entertainment,770,debit,Discretionary Entertainment
C000045,2024-04-08 11:00:00,savings_deposit,16607,credit,Savings deposit
C000045,2024-04-09 10:00:00,utility_electricity,6133,debit,Utility Electricity payment
C000045,2024-04-10 11:00:00,savings_deposit,3115,credit,Savings deposit
C000045,2024-04-11 10:00:00,utility_phone,1923,debit,Utility Phone payment
C000045,2024-04-11 20:08:00,discretionary_entertainment,1721,debit,Discretionary Entertainment
C000045,2024-04-13 11:21:00,discretionary_shopping,2417,debit,Discretionary Shopping
C000045,2024-04-13 13:28:00,discretionary_restaurant,745,debit,Discretionary Restaurant
C000045,2024-04-13 17:14:00,discretionary_entertainment,977,debit,Discretionary Entertainment
C000045,2024-04-13 19:00:00,atm_withdrawal,21676,debit,ATM withdrawal
C000045,2024-04-13 19:30:00,discretionary_shopping,7030,debit,Discretionary Shopping
C000045,2024-04-14 15:25:00,discretionary_restaurant,1676,debit,Discretionary Restaurant
C000045,2024-04-14 16:21:00,discretionary_shopping,3402,debit,Discretionary Shopping
C000045,2024-04-15 10:00:00,utility_water,616,debit,Utility Water payment
C000045,2024-04-15 10:00:00,atm_withdrawal,9179,debit,ATM withdrawal
C000045,2024-04-15 17:17:00,discretionary_restaurant,2241,debit,Discretionary Restaurant
C000045,2024-04-16 17:22:00,discretionary_restaurant,214,debit,Discretionary Restaurant
C000045,2024-04-16 19:00:00,atm_withdrawal,9554,debit,ATM withdrawal
C000045,2024-04-17 10:32:00,discretionary_restaurant,621,debit,Discretionary Restaurant
C000045,2024-04-18 11:30:00,discretionary_shopping,13452,debit,Discretionary Shopping
C000045,2024-04-20 14:22:00,discretionary_restaurant,442,debit,Discretionary Restaurant
C000045,2024-04-21 10:17:00,discretionary_shopping,8618,debit,Discretionary Shopping
C000045,2024-04-21 17:37:00,discretionary_shopping,1405,debit,Discretionary Shopping
C000045,2024-04-22 11:11:00,upi_lending_app,19996,debit,UPI to Simpl
C000045,2024-04-22 12:05:00,discretionary_restaurant,2649,debit,Discretionary Restaurant
C000045,2024-04-22 21:17:00,discretionary_restaurant,1593,debit,Discretionary Restaurant
C000045,2024-04-22 22:16:00,discretionary_entertainment,3328,debit,Discretionary Entertainment
C000045,2024-04-23 16:52:00,upi_lending_app,1226,debit,UPI to MoneyTap
C000045,2024-04-23 18:00:00,atm_withdrawal,7221,debit,ATM withdrawal
C000045,2024-04-24 12:34:00,discretionary_restaurant,2003,debit,Discretionary Restaurant
C000045,2024-04-24 17:00:00,atm_withdrawal,8879,debit,ATM withdrawal
C000045,2024-04-25 20:02:00,discretionary_shopping,13000,debit,Discretionary Shopping
C000045,2024-04-25 20:52:00,discretionary_shopping,5225,debit,Discretionary Shopping
C000045,2024-04-25 22:00:00,atm_withdrawal,9565,debit,ATM withdrawal
C000045,2024-04-26 08:12:00,discretionary_entertainment,3017,debit,Discretionary Entertainment
C000045,2024-04-28 14:59:00,discretionary_restaurant,920,debit,Discretionary Restaurant
C000045,2024-04-28 15:51:00,discretionary_restaurant,1373,debit,Discretionary Restaurant
C000045,2024-04-30 09:00:00,salary,67074,credit,Salary credit
C000045,2024-05-03 06:00:00,atm_withdrawal,9573,debit,ATM withdrawal
C000045,2024-05-04 15:26:00,discretionary_restaurant,2540,debit,Discretionary Restaurant
C000045,2024-05-04 18:40:00,discretionary_restaurant,2401,debit,Discretionary Restaurant
C000045,2024-05-05 16:35:00,discretionary_shopping,4496,debit,Discretionary Shopping
C000045,2024-05-08 10:00:00,utility_electricity,4188,debit,Utility Electricity payment
C000045,2024-05-08 10:00:00,utility_water,691,debit,Utility Water payment
C000045,2024-05-08 10:00:00,utility_phone,2316,debit,Utility Phone payment
C000045,2024-05-08 10:00:00,atm_withdrawal,20334,debit,ATM withdrawal
C000045,2024-05-08 11:00:00,atm_withdrawal,5099,debit,ATM withdrawal
C000045,2024-05-08 17:29:00,discretionary_shopping,11053,debit,Discretionary Shopping
C000045,2024-05-09 11:00:00,savings_deposit,16475,credit,Savings deposit
C000045,2024-05-09 13:25:00,discretionary_restaurant,2799,debit,Discretionary Restaurant
C000045,2024-05-10 08:20:00,discretionary_shopping,4379,debit,Discretionary Shopping
C000045,2024-05-10 10:00:00,atm_withdrawal,17391,debit,ATM withdrawal
C000045,2024-05-10 12:46:00,discretionary_restaurant,790,debit,Discretionary Restaurant
C000045,2024-05-10 21:00:00,atm_withdrawal,15682,debit,ATM withdrawal
C000045,2024-05-11 06:00:00,atm_withdrawal,14980,debit,ATM withdrawal
C000045,2024-05-11 11:00:00,savings_deposit,8746,credit,Savings deposit
C000045,2024-05-12 15:42:00,discretionary_entertainment,4918,debit,Discretionary Entertainment
C000045,2024-05-12 21:45:00,discretionary_restaurant,1660,debit,Discretionary Restaurant
C000045,2024-05-13 11:00:00,atm_withdrawal,7003,debit,ATM withdrawal
C000045,2024-05-13 11:00:00,savings_deposit,15121,credit,Savings deposit
C000045,2024-05-14 16:33:00,discretionary_shopping,6941,debit,Discretionary Shopping
C000045,2024-05-14 19:00:00,atm_withdrawal,23277,debit,ATM withdrawal
C000045,2024-05-15 11:28:00,discretionary_restaurant,613,debit,Discretionary Restaurant
C000045,2024-05-15 11:41:00,discretionary_shopping,10871,debit,Discretionary Shopping
C000045,2024-05-16 08:00:00,atm_withdrawal,11759,debit,ATM withdrawal
C000045,2024-05-17 16:00:00,atm_withdrawal,8068,debit,ATM withdrawal
C000045,2024-05-17 18:00:00,atm_withdrawal,22902,debit,ATM withdrawal
C000045,2024-05-19 16:51:00,discretionary_restaurant,2828,debit,Discretionary Restaurant
C000045,2024-05-19 17:00:00,atm_withdrawal,22173,debit,ATM withdrawal
C000045,2024-05-20 11:16:00,discretionary_shopping,12891,debit,Discretionary Shopping
C000045,2024-05-20 22:00:00,atm_withdrawal,14259,debit,ATM withdrawal
C000045,2024-05-21 13:48:00,discretionary_restaurant,2975,debit,Discretionary Restaurant
C000045,2024-05-21 15:57:00,discretionary_restaurant,2442,debit,Discretionary Restaurant
C000045,2024-05-21 18:24:00,discretionary_restaurant,1411,debit,Discretionary Restaurant
C000045,2024-05-21 20:00:00,atm_withdrawal,9312,debit,ATM withdrawal
C000045,2024-05-21 20:36:00,discretionary_shopping,1622,debit,Discretionary Shopping
C000045,2024-05-21 22:00:00,discretionary_restaurant,1303,debit,Discretionary Restaurant
C000045,2024-05-22 06:00:00,atm_withdrawal,6186,debit,ATM withdrawal
C000045,2024-05-22 07:00:00,atm_withdrawal,15214,debit,ATM withdrawal
C000045,2024-05-22 12:00:00,atm_withdrawal,4631,debit,ATM withdrawal
C000045,2024-05-22 14:34:00,discretionary_restaurant,267,debit,Discretionary Restaurant
C000045,2024-05-22 22:00:00,atm_withdrawal,9133,debit,ATM withdrawal
C000045,2024-05-23 10:40:00,discretionary_shopping,14498,debit,Discretionary Shopping
C000045,2024-05-23 17:00:00,atm_withdrawal,2748,debit,ATM withdrawal
C000045,2024-05-25 09:08:00,discretionary_restaurant,1674,debit,Discretionary Restaurant
C000045,2024-05-25 19:00:00,atm_withdrawal,13319,debit,ATM withdrawal
C000045,2024-05-26 11:29:00,discretionary_entertainment,1788,debit,Discretionary Entertainment
C000045,2024-05-26 16:13:00,discretionary_restaurant,2384,debit,Discretionary Restaurant
C000045,2024-05-26 17:00:00,atm_withdrawal,4644,debit,ATM withdrawal
C000045,2024-05-27 23:00:00,atm_withdrawal,16043,debit,ATM withdrawal
C000045,2024-05-31 09:00:00,salary,67074,credit,Salary credit
C000045,2024-06-02 17:00:00,discretionary_shopping,5953,debit,Discretionary Shopping
C000045,2024-06-03 17:12:00,upi_lending_app,18770,debit,UPI to Flipkart Pay Later
C000045,2024-06-05 10:00:00,utility_phone,1091,debit,Utility Phone payment
C000045,2024-06-05 19:51:00,discretionary_entertainment,4331,debit,Discretionary Entertainment
C000045,2024-06-06 19:13:00,discretionary_entertainment,2835,debit,Discretionary Entertainment
C000045,2024-06-07 08:03:00,discretionary_restaurant,812,debit,Discretionary Restaurant
C000045,2024-06-07 10:00:00,atm_withdrawal,15544,debit,ATM withdrawal
C000045,2024-06-07 14:42:00,discretionary_entertainment,3580,debit,Discretionary Entertainment
C000045,2024-06-07 19:45:00,discretionary_entertainment,2022,debit,Discretionary Entertainment
C000045,2024-06-07 21:00:00,atm_withdrawal,5169,debit,ATM withdrawal
C000045,2024-06-08 18:47:00,discretionary_entertainment,1874,debit,Discretionary Entertainment
C000045,2024-06-08 23:00:00,atm_withdrawal,16433,debit,ATM withdrawal
C000045,2024-06-09 08:00:00,atm_withdrawal,17870,debit,ATM withdrawal
C000045,2024-06-10 15:00:00,atm_withdrawal,16656,debit,ATM withdrawal
C000045,2024-06-10 17:00:00,atm_withdrawal,18083,debit,ATM withdrawal
C000045,2024-06-11 18:00:00,atm_withdrawal,16311,debit,ATM withdrawal
C000045,2024-06-12 14:49:00,discretionary_restaurant,2913,debit,Discretionary Restaurant
C000045,2024-06-12 19:24:00,discretionary_entertainment,4278,debit,Discretionary Entertainment
C000045,2024-06-14 07:00:00,atm_withdrawal,22196,debit,ATM withdrawal
C000045,2024-06-14 10:00:00,utility_electricity,4106,debit,Utility Electricity payment
C000045,2024-06-14 10:00:00,utility_water,989,debit,Utility Water payment
C000045,2024-06-14 15:00:00,atm_withdrawal,23526,debit,ATM withdrawal
C000045,2024-06-14 18:25:00,discretionary_shopping,1083,debit,Discretionary Shopping
C000045,2024-06-14 19:00:00,atm_withdrawal,20830,debit,ATM withdrawal
C000045,2024-06-16 08:32:00,discretionary_restaurant,2209,debit,Discretionary Restaurant
C000045,2024-06-16 12:00:00,atm_withdrawal,24566,debit,ATM withdrawal
C000045,2024-06-16 22:00:00,atm_withdrawal,13711,debit,ATM withdrawal
C000045,2024-06-17 06:00:00,atm_withdrawal,23600,debit,ATM withdrawal
C000045,2024-06-17 15:17:00,discretionary_entertainment,2251,debit,Discretionary Entertainment
C000045,2024-06-17 19:00:00,atm_withdrawal,14986,debit,ATM withdrawal
C000045,2024-06-18 09:00:00,atm_withdrawal,2474,debit,ATM withdrawal
C000045,2024-06-18 17:22:00,discretionary_restaurant,1512,debit,Discretionary Restaurant
C000045,2024-06-20 11:00:00,savings_deposit,19323,credit,Savings deposit
C000045,2024-06-20 17:00:00,atm_withdrawal,22647,debit,ATM withdrawal
C000045,2024-06-21 12:00:00,atm_withdrawal,23773,debit,ATM withdrawal
C000045,2024-06-21 13:12:00,discretionary_restaurant,505,debit,Discretionary Restaurant
C000045,2024-06-22 06:00:00,atm_withdrawal,21643,debit,ATM withdrawal
C000045,2024-06-22 17:00:00,atm_withdrawal,22922,debit,ATM withdrawal
C000045,2024-06-24 06:00:00,atm_withdrawal,16495,debit,ATM withdrawal
C000045,2024-06-24 16:00:00,atm_withdrawal,6285,debit,ATM withdrawal
C000045,2024-06-24 21:05:00,discretionary_restaurant,264,debit,Discretionary Restaurant
C000045,2024-06-25 23:00:00,atm_withdrawal,20711,debit,ATM withdrawal
C000045,2024-06-25 23:00:00,atm_withdrawal,3866,debit,ATM withdrawal
C000045,2024-06-26 09:37:00,discretionary_shopping,3029,debit,Discretionary Shopping
C000045,2024-06-26 13:47:00,upi_lending_app,15501,debit,UPI to Flipkart Pay Later
C000045,2024-06-26 19:18:00,discretionary_restaurant,1898,debit,Discretionary Restaurant
C000045,2024-06-27 13:00:00,atm_withdrawal,10909,debit,ATM withdrawal
C000045,2024-06-27 15:00:00,atm_withdrawal,10353,debit,ATM withdrawal
C000045,2024-06-28 09:00:00,salary,67074,credit,Salary credit
C000046,2024-01-02 10:15:00,discretionary_restaurant,384,debit,Discretionary Restaurant
C000046,2024-01-03 11:00:00,atm_withdrawal,4906,debit,ATM withdrawal
C000046,2024-01-04 12:32:00,upi_lending_app,6171,debit,UPI to Simpl
C000046,2024-01-04 16:00:00,atm_withdrawal,2725,debit,ATM withdrawal
C000046,2024-01-05 11:00:00,savings_deposit,3021,credit,Savings deposit
C000046,2024-01-06 09:11:00,discretionary_entertainment,1336,debit,Discretionary Entertainment
C000046,2024-01-07 14:08:00,upi_lending_app,7815,debit,UPI to MobiKwik Postpaid
C000046,2024-01-09 14:51:00,discretionary_restaurant,2691,debit,Discretionary Restaurant
C000046,2024-01-10 07:00:00,atm_withdrawal,5472,debit,ATM withdrawal
C000046,2024-01-10 10:00:00,utility_electricity,4162,debit,Utility Electricity payment
C000046,2024-01-10 20:55:00,discretionary_restaurant,1151,debit,Discretionary Restaurant
C000046,2024-01-11 10:00:00,utility_phone,2178,debit,Utility Phone payment
C000046,2024-01-11 17:00:00,atm_withdrawal,11031,debit,ATM withdrawal
C000046,2024-01-11 22:00:00,atm_withdrawal,11866,debit,ATM withdrawal
C000046,2024-01-12 12:33:00,discretionary_restaurant,1861,debit,Discretionary Restaurant
C000046,2024-01-13 10:47:00,discretionary_restaurant,1524,debit,Discretionary Restaurant
C000046,2024-01-14 06:00:00,atm_withdrawal,16822,debit,ATM withdrawal
C000046,2024-01-14 09:00:00,atm_withdrawal,12765,debit,ATM withdrawal
C000046,2024-01-14 10:00:00,utility_water,388,debit,Utility Water payment
C000046,2024-01-15 14:00:00,atm_withdrawal,9529,debit,ATM withdrawal
C000046,2024-01-16 18:00:00,atm_withdrawal,6252,debit,ATM withdrawal
C000046,2024-01-17 08:00:00,atm_withdrawal,12460,debit,ATM withdrawal
C000046,2024-01-17 16:02:00,discretionary_shopping,4433,debit,Discretionary Shopping
C000046,2024-01-17 21:36:00,discretionary_restaurant,2841,debit,Discretionary Restaurant
C000046,2024-01-19 07:00:00,atm_withdrawal,2694,debit,ATM withdrawal
C000046,2024-01-19 14:50:00,upi_lending_app,4162,debit,UPI to Flipkart Pay Later
C000046,2024-01-19 18:00:00,atm_withdrawal,13448,debit,ATM withdrawal
C000046,2024-01-19 21:43:00,discretionary_restaurant,1797,debit,Discretionary Restaurant
C000046,2024-01-20 11:32:00,discretionary_restaurant,366,debit,Discretionary Restaurant
C000046,2024-01-20 15:00:00,atm_withdrawal,8254,debit,ATM withdrawal
C000046,2024-01-21 10:16:00,discretionary_restaurant,1110,debit,Discretionary Restaurant
C000046,2024-01-22 13:24:00,discretionary_entertainment,763,debit,Discretionary Entertainment
C000046,2024-01-23 20:42:00,upi_lending_app,1020,debit,UPI to Amazon Pay Later
C000046,2024-01-24 08:00:00,atm_withdrawal,8980,debit,ATM withdrawal
C000046,2024-01-24 09:49:00,upi_lending_app,3741,debit,UPI to MoneyTap
C000046,2024-01-25 13:00:00,atm_withdrawal,13911,debit,ATM withdrawal
C000046,2024-01-26 15:00:00,atm_withdrawal,4009,debit,ATM withdrawal
C000046,2024-01-26 19:00:00,atm_withdrawal,13635,debit,ATM withdrawal
C000046,2024-01-27 11:32:00,discretionary_entertainment,4201,debit,Discretionary Entertainment
C000046,2024-01-28 15:00:00,atm_withdrawal,8874,debit,ATM withdrawal
C000046,2024-01-31 09:00:00,salary,33960,credit,Salary credit
C000046,2024-02-01 15:25:00,upi_lending_app,2118,debit,UPI to PayTM Postpaid
C000046,2024-02-01 18:19:00,discretionary_shopping,10999,debit,Discretionary Shopping
C000046,2024-02-03 15:00:00,discretionary_shopping,9786,debit,Discretionary Shopping
C000046,2024-02-05 07:00:00,atm_withdrawal,11216,debit,ATM withdrawal
C000046,2024-02-05 17:54:00,discretionary_shopping,4342,debit,Discretionary Shopping
C000046,2024-02-05 20:28:00,upi_lending_app,9862,debit,UPI to ZestMoney
C000046,2024-02-09 10:00:00,utility_electricity,3510,debit,Utility Electricity payment
C000046,2024-02-12 10:00:00,utility_water,1024,debit,Utility Water payment
C000046,2024-02-12 13:07:00,discretionary_entertainment,1277,debit,Discretionary Entertainment
C000046,2024-02-12 16:03:00,discretionary_restaurant,1776,debit,Discretionary Restaurant
C000046,2024-02-12 17:35:00,upi_lending_app,7313,debit,UPI to Simpl
C000046,2024-02-13 10:00:00,utility_phone,693,debit,Utility Phone payment
C000046,2024-02-13 18:50:00,discretionary_restaurant,1730,debit,Discretionary Restaurant
C000046,2024-02-14 08:00:00,atm_withdrawal,4518,debit,ATM withdrawal
C000046,2024-02-14 20:42:00,discretionary_shopping,9068,debit,Discretionary Shopping
C000046,2024-02-15 11:00:00,savings_deposit,6302,credit,Savings deposit
C000046,2024-02-16 09:00:00,atm_withdrawal,11833,debit,ATM withdrawal
C000046,2024-02-16 19:04:00,upi_lending_app,9126,debit,UPI to Flipkart Pay Later
C000046,2024-02-18 15:05:00,discretionary_shopping,9219,debit,Discretionary Shopping
C000046,2024-02-19 13:00:00,atm_withdrawal,5400,debit,ATM withdrawal
C000046,2024-02-19 17:00:00,atm_withdrawal,4673,debit,ATM withdrawal
C000046,2024-02-20 12:38:00,discretionary_restaurant,2527,debit,Discretionary Restaurant
C000046,2024-02-22 21:47:00,discretionary_entertainment,2323,debit,Discretionary Entertainment
C000046,2024-02-23 10:48:00,discretionary_shopping,14690,debit,Discretionary Shopping
C000046,2024-02-24 22:41:00,discretionary_restaurant,571,debit,Discretionary Restaurant
C000046,2024-02-25 11:00:00,savings_deposit,3075,credit,Savings deposit
C000046,2024-02-25 12:00:00,atm_withdrawal,6578,debit,ATM withdrawal
C000046,2024-02-25 17:07:00,discretionary_restaurant,976,debit,Discretionary Restaurant
C000046,2024-02-26 21:59:00,discretionary_shopping,6990,debit,Discretionary Shopping
C000046,2024-02-27 10:00:00,atm_withdrawal,3216,debit,ATM withdrawal
C000046,2024-02-28 14:00:00,atm_withdrawal,2677,debit,ATM withdrawal
C000046,2024-02-28 16:58:00,discretionary_shopping,12720,debit,Discretionary Shopping
C000046,2024-02-29 09:00:00,salary,33960,credit,Salary credit
C000046,2024-03-02 11:00:00,savings_deposit,12892,credit,Savings deposit
C000046,2024-03-03 10:07:00,discretionary_restaurant,682,debit,Discretionary Restaurant
C000046,2024-03-03 16:05:00,discretionary_restaurant,697,debit,Discretionary Restaurant
C000046,2024-03-04 18:00:00,atm_withdrawal,16093,debit,ATM withdrawal
C000046,2024-03-04 20:18:00,discretionary_shopping,14369,debit,Discretionary Shopping
C000046,2024-03-04 23:00:00,atm_withdrawal,14594,debit,ATM withdrawal
C000046,2024-03-05 07:00:00,atm_withdrawal,15804,debit,ATM withdrawal
C000046,2024-03-06 08:00:00,atm_withdrawal,3066,debit,ATM withdrawal
C000046,2024-03-06 10:00:00,utility_water,1058,debit,Utility Water payment
C000046,2024-03-07 19:00:00,atm_withdrawal,2096,debit,ATM withdrawal
C000046,2024-03-08 11:03:00,discretionary_restaurant,945,debit,Discretionary Restaurant
C000046,2024-03-09 09:51:00,upi_lending_app,4868,debit,UPI to MobiKwik Postpaid
C000046,2024-03-09 15:36:00,upi_lending_app,5319,debit,UPI to Simpl
C000046,2024-03-09 18:56:00,upi_lending_app,1488,debit,UPI to Simpl
C000046,2024-03-09 20:50:00,upi_lending_app,1696,debit,UPI to Amazon Pay Later
C000046,2024-03-10 10:00:00,utility_phone,1379,debit,Utility Phone payment
C000046,2024-03-12 06:00:00,atm_withdrawal,7632,debit,ATM withdrawal
C000046,2024-03-14 10:00:00,utility_electricity,5181,debit,Utility Electricity payment
C000046,2024-03-14 20:09:00,discretionary_shopping,4623,debit,Discretionary Shopping
C000046,2024-03-15 11:00:00,savings_deposit,6315,credit,Savings deposit
C000046,2024-03-17 09:00:00,atm_withdrawal,8634,debit,ATM withdrawal
C000046,2024-03-18 07:00:00,atm_withdrawal,6721,debit,ATM withdrawal
C000046,2024-03-18 11:00:00,savings_deposit,3138,credit,Savings deposit
C000046,2024-03-18 14:03:00,discretionary_restaurant,2834,debit,Discretionary Restaurant
C000046,2024-03-18 18:44:00,discretionary_shopping,9272,debit,Discretionary Shopping
C000046,2024-03-18 20:04:00,upi_lending_app,2674,debit,UPI to Flipkart Pay Later
C000046,2024-03-19 18:00:00,atm_withdrawal,12375,debit,ATM withdrawal
C000046,2024-03-19 21:47:00,discretionary_entertainment,4661,debit,Discretionary Entertainment
C000046,2024-03-22 13:38:00,discretionary_shopping,8052,debit,Discretionary Shopping
C000046,2024-03-22 19:08:00,discretionary_restaurant,2936,debit,Discretionary Restaurant
C000046,2024-03-23 18:49:00,discretionary_restaurant,1142,debit,Discretionary Restaurant
C000046,2024-03-24 11:00:00,savings_deposit,16966,credit,Savings deposit
C000046,2024-03-24 22:08:00,discretionary_shopping,1975,debit,Discretionary Shopping
C000046,2024-03-26 14:00:00,atm_withdrawal,14713,debit,ATM withdrawal
C000046,2024-03-28 06:00:00,atm_withdrawal,16442,debit,ATM withdrawal
C000046,2024-03-28 18:39:00,discretionary_restaurant,2693,debit,Discretionary Restaurant
C000046,2024-03-29 09:00:00,salary,33960,credit,Salary credit
C000046,2024-04-01 20:12:00,discretionary_shopping,6053,debit,Discretionary Shopping
C000046,2024-04-02 06:00:00,atm_withdrawal,10536,debit,ATM withdrawal
C000046,2024-04-05 16:00:00,atm_withdrawal,4424,debit,ATM withdrawal
C000046,2024-04-05 17:51:00,discretionary_shopping,8307,debit,Discretionary Shopping
C000046,2024-04-05 20:43:00,discretionary_shopping,7347,debit,Discretionary Shopping
C000046,2024-04-06 08:00:00,atm_withdrawal,16693,debit,ATM withdrawal
C000046,2024-04-06 09:00:00,atm_withdrawal,7930,debit,ATM withdrawal
C000046,2024-04-06 13:54:00,discretionary_entertainment,2060,debit,Discretionary Entertainment
C000046,2024-04-06 21:00:00,atm_withdrawal,14222,debit,ATM withdrawal
C000046,2024-04-07 08:00:00,atm_withdrawal,13744,debit,ATM withdrawal
C000046,2024-04-07 08:06:00,discretionary_entertainment,3700,debit,Discretionary Entertainment
C000046,2024-04-07 21:05:00,upi_lending_app,2950,debit,UPI to Lazypay
C000046,2024-04-09 09:19:00,discretionary_restaurant,786,debit,Discretionary Restaurant
C000046,2024-04-09 11:00:00,atm_withdrawal,5327,debit,ATM withdrawal
C000046,2024-04-10 10:00:00,utility_water,1418,debit,Utility Water payment
C000046,2024-04-10 11:00:00,savings_deposit,9412,credit,Savings deposit
C000046,2024-04-10 15:25:00,discretionary_entertainment,3699,debit,Discretionary Entertainment
C000046,2024-04-10 17:22:00,discretionary_restaurant,2060,debit,Discretionary Restaurant
C000046,2024-04-10 18:45:00,discretionary_shopping,7149,debit,Discretionary Shopping
C000046,2024-04-11 10:00:00,atm_withdrawal,7596,debit,ATM withdrawal
